Time,Object Name,Status,Value,Units,Alert ID,Priority
07.04.2021 9:25:25,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:25:25,TIC Turbo Power,,7.3,,0,0
07.04.2021 9:25:25,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:25:25,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:25:25,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:25:27,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:25:27,TIC Turbo Power,,5.4,,0,0
07.04.2021 9:25:27,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:25:27,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:25:27,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:25:29,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:25:29,TIC Turbo Power,,8.0,,0,0
07.04.2021 9:25:29,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:25:29,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:25:29,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:25:31,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:25:31,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:25:31,TIC Turbo Power,,8.0,,0,0
07.04.2021 9:25:31,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:25:31,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:25:33,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:25:33,TIC Turbo Power,,6.5,,0,0
07.04.2021 9:25:33,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:25:33,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:25:34,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:25:35,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:25:35,TIC Turbo Power,,6.1,,0,0
07.04.2021 9:25:35,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:25:36,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:25:36,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:25:37,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:25:37,TIC Turbo Power,,8.0,,0,0
07.04.2021 9:25:38,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:25:38,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:25:38,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:25:39,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:25:39,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:25:40,TIC Turbo Power,,8.4,,0,0
07.04.2021 9:25:40,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:25:40,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:25:41,TIC Turbo Power,,7.3,,0,0
07.04.2021 9:25:42,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:25:42,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:25:42,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:25:42,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:25:44,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:25:44,TIC Turbo Power,,6.1,,0,0
07.04.2021 9:25:44,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:25:44,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:25:44,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:25:46,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:25:46,TIC Turbo Power,,6.1,,0,0
07.04.2021 9:25:46,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:25:46,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:25:46,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:25:48,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:25:48,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:25:48,TIC Turbo Power,,6.1,,0,0
07.04.2021 9:25:48,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:25:48,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:25:50,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:25:50,TIC Turbo Power,,7.5,,0,0
07.04.2021 9:25:50,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:25:50,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:25:50,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:25:52,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:25:52,TIC Turbo Power,,6.3,,0,0
07.04.2021 9:25:52,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:25:52,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:25:52,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:25:54,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:25:54,TIC Turbo Power,,8.2,,0,0
07.04.2021 9:25:54,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:25:54,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:25:54,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:25:56,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:25:56,TIC Turbo Power,,6.1,,0,0
07.04.2021 9:25:56,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:25:56,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:25:56,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:25:58,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:25:58,TIC Turbo Power,,8.4,,0,0
07.04.2021 9:25:58,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:25:58,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:25:58,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:00,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:00,TIC Turbo Power,,6.1,,0,0
07.04.2021 9:26:00,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:00,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:00,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:02,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:02,TIC Turbo Power,,5.4,,0,0
07.04.2021 9:26:02,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:02,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:02,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:04,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:04,TIC Turbo Power,,7.3,,0,0
07.04.2021 9:26:04,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:04,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:04,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:06,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:06,TIC Turbo Power,,6.1,,0,0
07.04.2021 9:26:06,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:06,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:06,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:08,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:08,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:08,TIC Turbo Power,,6.1,,0,0
07.04.2021 9:26:08,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:08,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:10,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:10,TIC Turbo Power,,8.2,,0,0
07.04.2021 9:26:10,TIC Gauge 1,11,1.0000e+05,59,0,0
