0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
13:08:22,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:55:30,587,Hz,76,W,0.0012,mbar,0.00095,mbar
13:08:24,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:55:32,625,Hz,79,W,0.001,mbar,0.00085,mbar
13:08:26,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:55:34,659,Hz,81,W,0.001,mbar,0.0007,mbar
13:08:28,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:55:36,692,Hz,84,W,0.001,mbar,0.00065,mbar
13:08:30,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:55:38,721,Hz,86,W,0.001,mbar,0.0006,mbar
13:08:32,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:55:40,750,Hz,88,W,0.00082,mbar,0.0005,mbar
13:08:34,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:55:42,779,Hz,88,W,0.00063,mbar,0.0005,mbar
13:08:36,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:55:44,814,Hz,88,W,0.0006,mbar,0.0005,mbar
13:08:38,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:55:46,841,Hz,88,W,0.00048,mbar,0.0005,mbar
13:08:40,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:55:48,875,Hz,88,W,0.00039,mbar,0.00045,mbar
13:08:42,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:55:50,901,Hz,88,W,0.00036,mbar,0.0004,mbar
13:08:44,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:55:52,930,Hz,88,W,0.00032,mbar,0.0004,mbar
13:08:46,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:55:54,958,Hz,87,W,0.00028,mbar,0.0003,mbar
13:08:48,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:55:56,979,Hz,87,W,0.00026,mbar,0.0003,mbar
13:08:50,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:55:58,1013,Hz,87,W,0.00022,mbar,0.0003,mbar
13:08:52,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:56:00,1037,Hz,88,W,0.00019,mbar,0.0003,mbar
13:08:54,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:56:02,1056,Hz,88,W,0.00018,mbar,0.0003,mbar
13:08:56,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:56:04,1085,Hz,88,W,0.00017,mbar,0.0003,mbar
13:08:58,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:56:06,1111,Hz,87,W,0.00015,mbar,0.0003,mbar
13:09:00,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:56:08,1129,Hz,88,W,0.00014,mbar,0.0003,mbar
13:09:02,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:56:10,1157,Hz,88,W,0.00013,mbar,0.00025,mbar
13:09:04,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:56:12,1181,Hz,88,W,0.00012,mbar,0.00025,mbar
13:09:06,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:56:14,1201,Hz,87,W,0.00011,mbar,0.00025,mbar
13:09:08,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:56:16,1225,Hz,88,W,0.0001,mbar,0.00025,mbar
13:09:10,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:56:18,1247,Hz,88,W,0.0001,mbar,0.00025,mbar
13:09:12,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:56:20,1270,Hz,88,W,9E-05,mbar,0.00025,mbar
13:09:14,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:56:22,1292,Hz,88,W,9E-05,mbar,0.0002,mbar
13:09:16,0,Hz,0,W,3.6,mbar,3.4,mbar,,,13:56:24,1308,Hz,87,W,9E-05,mbar,0.0002,mbar
13:09:18,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:56:26,1330,Hz,88,W,8E-05,mbar,0.0002,mbar
13:09:20,0,Hz,0,W,3.7,mbar,3.4,mbar,,,13:56:28,1351,Hz,87,W,8E-05,mbar,0.0002,mbar
13:09:22,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:56:30,1372,Hz,88,W,8E-05,mbar,0.0002,mbar
13:09:24,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:56:32,1390,Hz,88,W,7E-05,mbar,0.0002,mbar
13:09:26,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:56:34,1410,Hz,88,W,7E-05,mbar,0.0002,mbar
13:09:28,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:56:36,1430,Hz,87,W,7E-05,mbar,0.0002,mbar
13:09:30,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:56:38,1445,Hz,88,W,7E-05,mbar,0.0002,mbar
13:09:32,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:56:40,1467,Hz,87,W,7E-05,mbar,0.0002,mbar
13:09:34,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:56:42,1482,Hz,57,W,6E-05,mbar,0.0002,mbar
13:09:36,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:56:44,1493,Hz,56,W,6E-05,mbar,0.0002,mbar
13:09:38,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:56:46,1503,Hz,25,W,6E-05,mbar,0.0002,mbar
13:09:40,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:56:48,1502,Hz,1,W,6E-05,mbar,0.00015,mbar
13:09:42,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:56:50,1500,Hz,4,W,6E-05,mbar,0.00015,mbar
13:09:44,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:56:52,1499,Hz,16,W,6E-05,mbar,0.0002,mbar
13:09:46,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:56:54,1500,Hz,16,W,6E-05,mbar,0.0002,mbar
13:09:48,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:56:56,1500,Hz,12,W,6E-05,mbar,0.0002,mbar
13:09:50,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:56:58,1500,Hz,12,W,6E-05,mbar,0.0002,mbar
13:09:52,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:00,1500,Hz,13,W,5E-05,mbar,0.0002,mbar
13:09:54,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:02,1500,Hz,13,W,5E-05,mbar,0.0002,mbar
13:09:56,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:04,1500,Hz,13,W,5E-05,mbar,0.00015,mbar
13:09:58,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:06,1500,Hz,12,W,5E-05,mbar,0.00015,mbar
13:10:00,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:08,1500,Hz,13,W,5E-05,mbar,0.00015,mbar
13:10:02,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:10,1500,Hz,13,W,5E-05,mbar,0.00015,mbar
13:10:04,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:12,1500,Hz,13,W,5E-05,mbar,0.00015,mbar
13:10:06,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:14,1500,Hz,13,W,5E-05,mbar,0.00015,mbar
13:10:08,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:16,1500,Hz,13,W,5E-05,mbar,0.00015,mbar
13:10:10,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:18,1500,Hz,13,W,5E-05,mbar,0.00015,mbar
13:10:12,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:20,1500,Hz,12,W,5E-05,mbar,0.00015,mbar
13:10:14,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:22,1500,Hz,12,W,4E-05,mbar,0.00015,mbar
13:10:16,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:24,1500,Hz,13,W,4E-05,mbar,0.00015,mbar
13:10:18,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:26,1500,Hz,13,W,4E-05,mbar,0.00015,mbar
13:10:20,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:28,1500,Hz,13,W,4E-05,mbar,0.00015,mbar
13:10:22,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:30,1500,Hz,13,W,4E-05,mbar,0.00015,mbar
13:10:24,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:32,1500,Hz,12,W,4E-05,mbar,0.00015,mbar
13:10:26,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:34,1500,Hz,12,W,4E-05,mbar,0.00015,mbar
13:10:28,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:36,1500,Hz,12,W,4E-05,mbar,0.00015,mbar
13:10:30,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:38,1500,Hz,13,W,4E-05,mbar,0.00015,mbar
13:10:32,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:40,1500,Hz,13,W,4E-05,mbar,0.00015,mbar
13:10:34,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:42,1500,Hz,13,W,4E-05,mbar,0.00015,mbar
13:10:36,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:44,1500,Hz,12,W,4E-05,mbar,0.00015,mbar
13:10:38,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:46,1500,Hz,12,W,4E-05,mbar,0.00015,mbar
13:10:40,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:48,1500,Hz,12,W,4E-05,mbar,0.00015,mbar
13:10:42,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:50,1500,Hz,13,W,4E-05,mbar,0.00015,mbar
13:10:44,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:52,1500,Hz,13,W,4E-05,mbar,0.00015,mbar
13:10:46,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:54,1500,Hz,13,W,4E-05,mbar,0.00015,mbar
13:10:48,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:56,1500,Hz,12,W,4E-05,mbar,0.00015,mbar
13:10:50,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:57:58,1500,Hz,13,W,4E-05,mbar,0.00015,mbar
13:10:52,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:00,1500,Hz,12,W,4E-05,mbar,0.00015,mbar
13:10:54,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:02,1500,Hz,13,W,4E-05,mbar,0.00015,mbar
13:10:56,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:04,1500,Hz,13,W,4E-05,mbar,0.00015,mbar
13:10:58,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:06,1500,Hz,13,W,4E-05,mbar,0.00015,mbar
13:11:00,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:08,1500,Hz,13,W,4E-05,mbar,0.00015,mbar
13:11:02,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:10,1500,Hz,13,W,4E-05,mbar,0.00015,mbar
13:11:04,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:12,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:11:06,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:14,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:11:08,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:16,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:11:10,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:18,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:11:12,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:20,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:11:14,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:22,1500,Hz,12,W,3E-05,mbar,0.00015,mbar
13:11:16,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:24,1500,Hz,12,W,3E-05,mbar,0.00015,mbar
13:11:18,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:26,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:11:20,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:28,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:11:22,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:30,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:11:24,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:32,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:11:26,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:34,1500,Hz,12,W,3E-05,mbar,0.00015,mbar
13:11:28,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:36,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:11:30,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:38,1500,Hz,12,W,3E-05,mbar,0.00015,mbar
13:11:32,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:40,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:11:34,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:42,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:11:36,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:44,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:11:38,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:46,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:11:40,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:48,1500,Hz,12,W,3E-05,mbar,0.0001,mbar
13:11:42,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:50,1500,Hz,12,W,3E-05,mbar,0.0001,mbar
13:11:44,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:52,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:11:46,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:54,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:11:48,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:56,1500,Hz,13,W,3E-05,mbar,0.0001,mbar
13:11:50,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:58:58,1500,Hz,13,W,3E-05,mbar,0.0001,mbar
13:11:52,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:00,1500,Hz,13,W,3E-05,mbar,0.0001,mbar
13:11:54,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:02,1500,Hz,13,W,3E-05,mbar,0.0001,mbar
13:11:56,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:04,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:11:58,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:06,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:00,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:08,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:02,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:10,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:04,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:12,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:06,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:14,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:08,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:16,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:10,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:18,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:12,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:20,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:14,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:22,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:16,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:24,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:18,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:26,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:20,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:28,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:22,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:30,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:24,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:32,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:26,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:34,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:28,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:36,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:30,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:38,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:32,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:40,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:34,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:42,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:36,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:44,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:38,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:46,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:40,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:48,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:42,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:50,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:44,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:52,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:46,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:54,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:48,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:56,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:50,0,Hz,0,W,3.7,mbar,3.5,mbar,,,13:59:58,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:52,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:00,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:54,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:02,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:56,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:04,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:12:58,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:06,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:13:00,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:08,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:13:02,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:10,1500,Hz,14,W,2E-05,mbar,0.00015,mbar
13:13:04,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:12,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:13:06,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:14,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:13:08,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:16,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:13:10,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:18,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:13:12,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:20,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:13:14,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:22,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:13:16,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:24,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:13:18,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:26,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:13:20,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:28,1500,Hz,13,W,3E-05,mbar,0.00015,mbar
13:13:22,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:30,1500,Hz,13,W,2E-05,mbar,0.00015,mbar
13:13:24,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:32,1500,Hz,13,W,2E-05,mbar,0.00015,mbar
13:13:26,0,Hz,0,W,3.7,mbar,3.5,mbar,,,14:00:34,1500,Hz,13,W,2E-05,mbar,0.00015,mbar
13:13:28,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:00:36,1500,Hz,13,W,2E-05,mbar,0.00015,mbar
13:13:30,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:00:38,1500,Hz,14,W,2E-05,mbar,0.00015,mbar
13:13:32,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:00:40,1500,Hz,13,W,2E-05,mbar,0.00015,mbar
13:13:34,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:00:42,1500,Hz,13,W,2E-05,mbar,0.00015,mbar
13:13:36,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:00:44,1500,Hz,13,W,2E-05,mbar,0.00015,mbar
13:13:38,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:00:46,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:13:40,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:00:48,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:13:42,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:00:50,1500,Hz,14,W,2E-05,mbar,0.0001,mbar
13:13:44,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:00:52,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:13:46,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:00:54,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:13:48,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:00:56,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:13:50,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:00:58,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:13:52,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:00,1500,Hz,14,W,2E-05,mbar,0.0001,mbar
13:13:54,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:02,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:13:56,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:04,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:13:58,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:06,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:00,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:08,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:02,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:10,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:04,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:12,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:06,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:14,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:08,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:16,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:10,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:18,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:12,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:20,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:14,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:22,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:16,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:24,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:18,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:26,1500,Hz,14,W,2E-05,mbar,0.0001,mbar
13:14:20,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:28,1500,Hz,14,W,2E-05,mbar,0.0001,mbar
13:14:22,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:30,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:24,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:32,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:26,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:34,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:28,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:36,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:30,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:38,1500,Hz,14,W,2E-05,mbar,0.0001,mbar
13:14:32,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:40,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:34,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:42,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:36,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:44,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:38,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:46,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:40,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:48,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:42,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:50,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:44,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:52,1500,Hz,14,W,2E-05,mbar,0.0001,mbar
13:14:46,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:54,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:48,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:56,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:50,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:01:58,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:52,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:02:00,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:54,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:02:02,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:14:56,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:02:04,1500,Hz,14,W,2E-05,mbar,0.0001,mbar
13:14:58,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:02:06,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:15:00,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:02:08,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:15:02,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:02:10,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
13:15:04,0,Hz,0,W,3.8,mbar,3.6,mbar,,,14:02:12,1500,Hz,13,W,2E-05,mbar,0.0001,mbar
